auto_rfc_probable,body_excerpt,created_at,excluded_reason,expressibility,expressibility_reason,fixed_status,id,kind,labels,library,manual_review_basis,manual_rfc,manual_rfc_classification,platform,primary_root_cause,source,state,storage_classification,title,url
True,"## Summary of the bug

In `ossl_get_ocsp_response()` (`ssl/statem/statem_srvr.c`), `OCSP_BASICRESP *bs` is allocated via `OCSP_response_get1_basic()` at line 511. The allocation and subsequent check are combined in a single `&&` condition:

```c
if (((bs = OCSP_response_get1_basic(resp)) != NULL)
    && ((sr = OCSP_resp_get0(bs, 0)) != NULL)) {
    // ... uses bs ...
    OCSP_BASICRESP_free(bs);   // line 560: only reachable inside this block
}
```

When the OCSP response contains zero `SingleResponse` entries, `OCSP_resp_get0(bs, 0)` returns `NULL`. C short-circuit evaluation skips the entire `if` block, so `OCSP_BASICRESP_free(bs)` is never called and `bs` is leaked.

### Trigger condition

A TLS server receives (via its OCSP stapling callback) an OCSP response that:
- Has `responseStatus = successful`
- Contains a valid `BasicOCSPResponse` with **zero** `SingleResponse` entries

This is an unusual but ASN.1-legal structure. Each TLS handshake with such a response leaks one `OCSP_BASICRESP` object (~80 bytes plus indirect allocations), enabling a remote denial-of-service via memory exhaustion against long-running TLS servers.

### Affected code

`ssl/statem/statem_srvr.c`, function `ossl_get_ocsp_response()`, lines 511-568.

Introduced in commit `b1b4b154fd` (""Add support for TLS 1.3 OCSP multi-stapling for server certs""), merged via PR #20945.

### Tested version

```
81cc6cb97ef83ad138eebd47129368b9e963e8cd
```

### Fix

Split the alloc",2026-03-17T16:26:33Z,,expressible_setM_add_remove,Representable for modeled wire-message fields using setM/add/remove.,closed_pr_merge_unverified,github:openssl/openssl:pr:30463,pr,branch: master approval: ready to merge triaged: bug severity: fips change tests: exempted severity: ABI change branch: 3.6 branch: 4.0,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-probable,github,incorrect_field_construction,openssl/openssl,closed,direct-bug-label,Fix OCSP_BASICRESP memory leak in ossl_get_ocsp_response(),https://github.com/openssl/openssl/pull/30463
True,"## Summary of the bug

In `tls_parse_ctos_psk()` (`ssl/statem/extensions_srvr.c`), two early `return 0` statements (lines 1445 and 1451) bypass the `err:` label cleanup at line 1548-1549, which is responsible for calling `SSL_SESSION_free(sess)`.

When `tls_decrypt_ticket()` successfully decodes a TLS 1.3 session ticket into an `SSL_SESSION` but the registered `decrypt_ticket_cb` returns `SSL_TICKET_RETURN_ABORT`, `tls_decrypt_ticket()` sets `ret = SSL_TICKET_FATAL_ERR_OTHER` without freeing the allocated `SSL_SESSION`. Control returns to `tls_parse_ctos_psk()`, which hits:

```c
if (ret == SSL_TICKET_FATAL_ERR_MALLOC
    || ret == SSL_TICKET_FATAL_ERR_OTHER) {
    SSLfatal(s, SSL_AD_INTERNAL_ERROR, ERR_R_INTERNAL_ERROR);
    return 0;       // BUG: skips SSL_SESSION_free(sess) at err: label
}
```

The same pattern applies to the `SSL_TICKET_EMPTY` check just above it (line 1445).

Each resumption handshake that triggers this path leaks one `SSL_SESSION` object (~928 bytes of cryptographic keying material). Under sustained traffic this exhausts server memory.

## Affected code

In `ssl/statem/extensions_srvr.c`, function `tls_parse_ctos_psk()`:

```c
            ret = tls_decrypt_ticket(s, PACKET_data(&identity),
                PACKET_remaining(&identity), NULL, 0,
                &sess);                                    // line 1439: sess allocated

            if (ret == SSL_TICKET_EMPTY) {
                SSLfatal(s, SSL_AD_DECODE_ERROR, SSL_",2026-03-17T17:29:18Z,,expressible_noCheck,Representable when the local model has a matching rfc-requirement(label[n]).,closed_pr_merge_unverified,github:openssl/openssl:pr:30464,pr,branch: master approval: ready to merge triaged: bug branch: 3.0 branch: 3.4 branch: 3.5 branch: 3.6 branch: 4.0,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-probable,github,missing_validation,openssl/openssl,closed,direct-bug-label,Fix SSL_SESSION leak in tls_parse_ctos_psk() on ticket error paths,https://github.com/openssl/openssl/pull/30464
True,"CLA: trivial



The bounds check before reading the two-byte extensions length field uses `extsoffset + 1` instead of `extsoffset + 2`:

```
      if ((extsoffset + 1) > clearlen) { goto paderr; }
      extslen = clear[extsoffset] * 256 + clear[extsoffset + 1];
```

When `extsoffset == clearlen - 1` the check passes, but the second  read `clear[extsoffset + 1]` is `clear[clearlen]`, which is one byte beyond the decrypted plaintext. The allocation is `OPENSSL_malloc(cipherlen)` where `cipherlen = clearlen + AEAD_overhead`, so the address is valid but the byte is uninitialised after `OSSL_HPKE_open` returns.

Using Valgrind confirmed an uninitialised-value read at this location via the full server handshake path:

```
      hpke_decrypt_encch (ech_internal.c)
      ossl_ech_early_decrypt
      tls_process_client_hello
      state_machine
      SSL_do_handshake
```

The subsequent `ch_len > clearlen` check (line 1875) acts as a safety net and prevents the stale byte from being used further, so the practical impact is a forced decode error rather than memory disclosure. Nevertheless the read itself is incorrect and should be fixed.

**Fix**: 
change the guard to `extsoffset + 2` so that both bytes of the extensions length field are confirmed to be within the decrypted buffer before either is read.

This issue was identified through AI-assisted structural analysis (RAPTOR) using CodeQL database tooling (AST analysis, control flow verification, dominator",2026-03-17T19:05:33Z,,not_applicable,Not an RFC 5246/8446 core/probable behavior bug.,closed_pr_merge_unverified,github:openssl/openssl:pr:30472,pr,branch: master approval: ready to merge triaged: bug tests: exempted branch: 4.0,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",Not-related,github,wrong_state_transition,openssl/openssl,closed,direct-bug-label,ech: fix off-by-one in hpke_decrypt_encch extensions length bounds check,https://github.com/openssl/openssl/pull/30472
True,"By default OpenSSL sets up the write buffer based on record layer numpipes. The buffer was only reallocated when pipe count increased, not when it decreased. Fixed this by releasing buffers on any pipe count change.

Fixes #20210

@bbbrumley 

<!--
Thank you for your pull request. Please review these requirements:

Contributors guide: https://github.com/openssl/openssl/blob/master/CONTRIBUTING.md

Include a clear description of the issue or feature above this comment if not already provided. This should briefly outline the issue or feature being addressed, along with any relevant implementation details. For performance improvements, include benchmark results as well.

Please always add meaningful commit messages.  Commit message titles (the first line of each commit message which should be separated by an empty line from the rest of the message) should be kept to 50-70 characters if possible.  Further details and Fixes #issue number annotations should be placed in the commit message body (i.e, after the empty line).

Pull requests and commits should be self-contained, allowing readers to understand what changed and why without needing to reference related issues or having prior knowledge. Individual commit messages should include all relevant details to ensure future contributors can easily follow the git history. Clearly explain what is changing and why, and feel free to include detailed (long) descriptions when beneficial to understanding.

If this fixes a ",2026-03-18T03:31:01Z,,expressible_noCheck,Representable when the local model has a matching rfc-requirement(label[n]).,closed_pr_merge_unverified,github:openssl/openssl:pr:30480,pr,approval: ready to merge triaged: bug branch: 3.0 tests: exempted,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,missing_validation,openssl/openssl,closed,direct-bug-label,ssl: realloc pipe buffer when pipe count decreases,https://github.com/openssl/openssl/pull/30480
True,"## Problem

TLS record-layer compression has long been considered insecure. It enables the [CRIME attack](https://en.wikipedia.org/wiki/CRIME), which can recover secret data from compressed TLS traffic. OpenSSL already disables compression by default and documents the risk; the decision for 5.0 was to **remove** negotiation and support entirely rather than leave dead or deprecated code paths in place.

This PR implements that removal: the stack always uses the null compression method, session resume with compression is rejected, and the legacy compression APIs are deprecated and hidden for 5.0 while retaining stubs for ABI compatibility.

## Implementation

### Handshake and state machine

- **Server** (`ssl/statem/statem_srvr.c`): Always sets `new_compression = NULL`, sends ServerHello with compression method 0, and sets `session->compress_meth = 0`. Session resume is rejected with `SSL_R_INCONSISTENT_COMPRESSION` when `session->compress_meth != 0`. Use of `comp_methods` and `SSL_COMP` for record compression is removed.
- **Client** (`ssl/statem/statem_clnt.c`): ClientHello advertises only compression method 0. ServerHello is accepted only when the server selects compression 0; otherwise the handshake fails. `new_compression` and `session->compress_meth` are always set to 0 / NULL.

### SSL_CTX and cipher/record layer

- **SSL_CTX** (`ssl/ssl_lib.c`): `comp_methods` is no longer initialized from `SSL_COMP_get_compression_methods()`; comment updated to state th",2026-03-18T05:23:20Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:openssl/openssl:pr:30481,pr,approval: review pending severity: fips change,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,legacy_cross_version_error,openssl/openssl,open,bug-inferred,ISSUE-30359: Remove TLS record compression for OpenSSL 5.0,https://github.com/openssl/openssl/pull/30481
True,"## Description

Fixes https://github.com/openssl/openssl/issues/30458

The TLS record layer stores its transport BIO in `OSSL_RECORD_LAYER` and replaces it via `tls_set1_bio()` in `ssl/record/methods/tls_common.c`. That function used **`BIO_free(rl->bio)`**, which frees only the **top** BIO. If the transport is a **chain** (for example socket BIO with a filter pushed on top via `BIO_push`), the **rest of the chain leaked** when the BIO was swapped.

That situation shows up in practice with **`openssl s_client -reconnect`** when the client also uses **`-nbio`** and **`-nbio_test`** (see discussion on [PR #30483](https://github.com/openssl/openssl/pull/30483)); plain `-reconnect` without a stacked chain was harder to reproduce on current `master`. The fix is to use **`BIO_free_all(rl->bio)`** so the entire chain is released when the record layer detaches the old transport.

This branch implements that **libssl** fix, adds a **regression test** that drives `s_client`/`s_server` over reconnect, and documents the change in **`CHANGES.md`**. There is **no `apps/s_client.c` change** in the commit: an earlier idea to call `SSL_set_bio(..., NULL, NULL)` in `s_client` was **dropped** in favor of fixing ownership/freeing in the record layer, per maintainer feedback on the PR.

Fixes #30458

## Implementation Details

- **`ssl/record/methods/tls_common.c`** — In `tls_set1_bio()`, replace **`BIO_free(rl->bio)`** with **`BIO_free_all(rl->bio)`**; extend copyright year range o",2026-03-18T08:00:41Z,,expressible_noCheck,Representable when the local model has a matching rfc-requirement(label[n]).,closed_pr_merge_unverified,github:openssl/openssl:pr:30483,pr,branch: master approval: ready to merge triaged: bug branch: 3.0 branch: 3.4 branch: 3.5 branch: 3.6 branch: 4.0,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,missing_validation,openssl/openssl,closed,direct-bug-label,ISSUE-30458: Fix leak when replacing stacked record-layer transport BIO,https://github.com/openssl/openssl/pull/30483
True,"## Summary of the bug

In `s_client_main()` (`apps/s_client.c`), the QUIC code path allocates a BIO via `BIO_new_dgram()` at line 2511 but does not free it when the immediately following `SSL_set1_initial_peer_addr()` call fails and jumps to `shut:`.

```c
#ifndef OPENSSL_NO_QUIC
    if (isquic) {
        sbio = BIO_new_dgram(sock, BIO_NOCLOSE);   // allocated here
        if (!SSL_set1_initial_peer_addr(con, peer_addr)) {
            BIO_puts(bio_err, ""Failed to set the initial peer address\n"");
            goto shut;   // ← sbio leaked: not freed, not transferred to SSL
        }
    } else
#endif
```

`SSL_set_bio(con, sbio, sbio)` at line 2570 (which would transfer ownership to `con`) is never reached, so the subsequent `SSL_free(con)` at cleanup does not release `sbio` either.

The analogous DTLS path correctly calls `BIO_free(sbio)` before each early `goto` (lines 2494 and 2500), establishing the pattern that the QUIC path omits.

This is triggered during `-reconnect`: the first QUIC handshake succeeds (setting `qc->started = 1`), then on reconnect `SSL_set1_initial_peer_addr()` rejects the call because the connection was already started, hitting the leak path.

## Affected code

`apps/s_client.c`, function `s_client_main()`, lines 2511–2514.

This affects the `openssl s_client` CLI tool, not the library itself.

## Tested version

```
81cc6cb97ef83ad138eebd47129368b9e963e8cd
```

## Reproducer output

Built OpenSSL with ASan, started",2026-03-18T14:11:24Z,,not_applicable,Not an RFC 5246/8446 core/probable behavior bug.,recognized_unfixed_or_open,github:openssl/openssl:pr:30488,pr,,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",Not-related,github,wrong_state_transition,openssl/openssl,open,bug-inferred,s_client: sbio BIO leak in QUIC reconnect path,https://github.com/openssl/openssl/pull/30488
True,"When a TLS 1.2 session is resumed via an server-side cache SSL_CTX_sess_set_get_cb(),  the session ID stored in an SSL_SESSION is assigned by the server at the end of the original full handshake and never modified afterwards. The client-supplied session ID in ClientHello is copied verbatim from the session the client cached after that same handshake. If both sides behaved correctly, the two values are guaranteed to be identical. 

This PR adds an explicit comparison inside ssl_get_prev_session() between the session ID the client offered in ClientHello and the session ID embedded in the SSL_SESSION returned by the cache. If they do not match, the cached session is released and ssl_get_prev_session() returns as a cache miss, forcing a full handshake. Catching the mismatch here ensures the server never sends a ServerHello that claims resumption of a session ID it cannot legitimately echo.

A mismatch unambiguously indicates one of the following:

- a corrupt cache entry
- an external cache implementation that returned the wrong session for the supplied id
- an active tampering attempt

In all three cases refusing resumption and falling back to a full handshake is the correct response.",2026-03-20T20:17:19Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_pr_merge_unverified,github:openssl/openssl:pr:30517,pr,branch: master approval: ready to merge triaged: bug triaged: feature tests: present branch: 3.6 no_news_changes_needed branch: 4.0,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246""]",RFC-probable,github,wrong_validation_predicate,openssl/openssl,closed,direct-bug-label,TLS: Verify session ID to prevent incorrect session resumption,https://github.com/openssl/openssl/pull/30517
True,"When receiving a unified header if the epoch lower bytes do not match we assumed it was from a future epoch. The RFC says we should assume it is from a prior epoch.

Updating the code to match the RFC. For early data (epoch 1) we still need to increment the epoch if it is a handshake message in epoch 2.

Fixes: openssl/project#1912

<!--
Thank you for your pull request. Please review these requirements:

Contributors guide: https://github.com/openssl/openssl/blob/master/CONTRIBUTING.md

Include a clear description of the issue or feature above this comment if not already provided. This should briefly outline the issue or feature being addressed, along with any relevant implementation details. For performance improvements, include benchmark results as well.

Please always add meaningful commit messages.  Commit message titles (the first line of each commit message which should be separated by an empty line from the rest of the message) should be kept to 50-70 characters if possible.  Further details and Fixes #issue number annotations should be placed in the commit message body (i.e, after the empty line).

Pull requests and commits should be self-contained, allowing readers to understand what changed and why without needing to reference related issues or having prior knowledge. Individual commit messages should include all relevant details to ensure future contributors can easily follow the git history. Clearly explain what is changing and why, and feel free to",2026-03-25T14:00:51Z,,not_applicable,Not an RFC 5246/8446 core/probable behavior bug.,closed_pr_merge_unverified,github:openssl/openssl:pr:30570,pr,approval: ready to merge triaged: bug tests: exempted branch: feature,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",Not-related,github,missing_validation,openssl/openssl,closed,direct-bug-label,DTLS 1.3 Epoch bits that don't match are from a prior epoch,https://github.com/openssl/openssl/pull/30570
True,"I found this by running the BoringSSL test suite against OpenSSL.

The RFC is clear that we [MUST NOT offer TLS1.2 and below in the inner CH](https://www.rfc-editor.org/rfc/rfc9849.html#name-offering-ech). So we always construct specific supported_versions extension for the inner and outer CH. The min/max version calculation is adapted to only return versions >= TLS1.3 when handling the inner CH.

A server [MUST reject a client offering TLS1.2 and below](https://www.rfc-editor.org/rfc/rfc9849.html#name-client-facing-server) in the inner CH. This is what BoringSSL does, so the interop test was only passing because the client only had TLS1.3 enabled. This check is also added on our server side, rejecting with an illegal_parameter alert as indicated by the RFC. The BoringSSL test is now configured to enable all available protocols as OpenSSL client.

In addition, we prevent TLS1.2 and below extensions and cipher suites from ending up in the inner CH and extend the ECH tests to test for this. The BoringSSL test suite rejects an inner CH containing these extensions.
This change also prevents these extensions from ending up in a non-ECH TLS1.3-only CH.

Since the ECH extension compression affects the order of extensions, test that we still send extensions in the right order (order taken from the comments in extensions.c)

Increase the ECH max payload size based on handshakes with the BoringSSL test runner, which does not send compressed extensions.

The ECH corrupt tes",2026-03-29T21:51:55Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:openssl/openssl:pr:30622,pr,approval: review pending,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-Core,github,legacy_cross_version_error,openssl/openssl,open,bug-inferred,ECH: inner CH should be TLS1.3 only,https://github.com/openssl/openssl/pull/30622
True,"This PR introduces targeted tests for verifying correct suppression of TLS tickets when both SSL_OP_NO_TICKET and SSL_SESS_CACHE_OFF are set.

- Do not issue TLSv1.3 session tickets if the server has explicitly disabled them via SSL_OP_NO_TICKET and also turned off the session cache with SSL_SESS_CACHE_OFF. Both conditions together indicate a clear intent to suppress resumption, so sending NewSessionTicket messages would be wasteful and misleading.

 - From the server’s perspective, a TLS 1.3 client that does not send the psk_key_exchange_modes extension, or that sends it together with RFC 9149 parameters such as new_session_count = 0 or resumption_count = 0, is effectively signaling no interest in session tickets and session resumption.  
  
 - RFC 8446 section 4.2.9: Servers MUST NOT select a key exchange mode that is not listed by the client. This extension also restricts modes for use with PSK resumption. Servers SHOULD NOT send NewSessionTicket with tickets that are not compatible with the advertised modes; however, if a server does so, the impact will just be that the client's attempts at resumption fail.

- It deserves a mention in CHANGES.md, but I will handle it in follow-up PRs.

- I’m leaving some open items and related documentation updates for a follow-up PR.

- If both the minimum and maximum protocol version for the channel are TLS 1.3, I do not think it makes sense to signal ticket issuance via the session_ticket(35) extension. If ticket issuance i",2026-03-31T09:33:48Z,,expressible_setM_add_remove,Representable for modeled wire-message fields using setM/add/remove.,closed_pr_merge_unverified,github:openssl/openssl:pr:30639,pr,branch: master approval: ready to merge triaged: feature tests: present backlog fix no_news_changes_needed,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,incorrect_field_construction,openssl/openssl,closed,bug-inferred,Disable tickets when SSL_OP_NO_TICKET and SSL_SESS_CACHE_OFF are set,https://github.com/openssl/openssl/pull/30639
True,"- **Prepare for release of 3.5 alpha 1**
- **Prepare for 3.5 alpha 2**
- **Exclude retry test with msquic server from interop**
- **Wrap use of poll.h to prevent including on NonStop.**
- **Fix RCU TODOs**
- **Keep the provided peer EVP_PKEY in the EVP_PKEY_CTX too**
- **Fix Minerva timing side-channel signal for P-384 curve on PPC**
- **Fix interop ci yaml**
- **Fix a memory order issue with weakly ordered systems**
- **Do some more cleanup in the RCU code**
- **docs(provider-base): Add HISTORY note for OSSL_CAPABILITY_TLS_SIGALG_MIN_DTLS (and MAX)**
- **require GNU assembler 2.30 or higher to build aesni-xtx-avx512.pl**
- **Fix missing OSSL_FUNC_DIGEST_GET_PARAMS in provider-digest.pod**
- **Fix gettable_params() for ECX**
- **Doc fix in EVP_PKEY-ML-DSA/KEM.pod files**
- **Use text compare for PEM and text files**
- **Tolerate PKCS#8 V2 with optional public keys**
- **correctly mark the release as prerelease**
- **Remove workaround for an old ppc64le compiler bug**
- **Add a test for calling SSL_get_app_data() from QUIC TLS callbacks**
- **Check SSL_get_app_data() from QUIC cb in a failure situation**
- **Don't decrement the unreleased counter if we failed to release a record**
- **Ensure SSL_get_app_data() continues to work even in SSL_free()**
- **Test that using the QUIC TLS API does not require BIOs to be set**
- **Always use NULL BIOs when using the QUIC TLS API**
- **Add a test for using CCM ciphersuites with QUIC TLS API**
- **Fix the use of CCM ciphersuites with QUI",2026-03-31T21:25:48Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_pr_merge_unverified,github:openssl/openssl:pr:30656,pr,hold: cla required,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,wrong_validation_predicate,openssl/openssl,closed,bug-inferred,fix/bootstrap,https://github.com/openssl/openssl/pull/30656
True,"getting the TLS session resumption to work for QUIC is the first step towards supporting 0-RTT.

<!--
Thank you for your pull request. Please review these requirements:

Contributors guide: https://github.com/openssl/openssl/blob/master/CONTRIBUTING.md

Include a clear description of the issue or feature above this comment if not already provided. This should briefly outline the issue or feature being addressed, along with any relevant implementation details. For performance improvements, include benchmark results as well.

Please always add meaningful commit messages.  Commit message titles (the first line of each commit message which should be separated by an empty line from the rest of the message) should be kept to 50-70 characters if possible.  Further details and Fixes #issue number annotations should be placed in the commit message body (i.e, after the empty line).

Pull requests and commits should be self-contained, allowing readers to understand what changed and why without needing to reference related issues or having prior knowledge. Individual commit messages should include all relevant details to ensure future contributors can easily follow the git history. Clearly explain what is changing and why, and feel free to include detailed (long) descriptions when beneficial to understanding.

If this fixes a GitHub issue, make sure to have a line saying 'Fixes #XXXX' (without quotes) in the commit message.
-->

##### Checklist
<!-- Remove items that do ",2026-04-09T10:08:54Z,,not_applicable,Not an RFC 5246/8446 core/probable behavior bug.,closed_pr_merge_unverified,github:openssl/openssl:pr:30750,pr,approval: ready to merge triaged: feature tests: present branch: feature,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",Not-related,github,missing_validation,openssl/openssl,closed,bug-inferred,make TLS session resumption working for QUIC,https://github.com/openssl/openssl/pull/30750
True,"Fixes #30849

Twelve TLS 1.3 key schedule secret fields in `SSL_CONNECTION` are never zeroed via `OPENSSL_cleanse()` on `SSL_free()` or `SSL_clear()`. They persist as cleartext in heap memory until the allocator reuses the pages.

This is inconsistent with how OpenSSL treats comparable secrets elsewhere (e.g., `SSL_SESSION_free()` cleanses `master_key`, `tls13_update_key()` cleanses its local secret buffer).

RFC 8446 §7.1 recommends (SHOULD) erasing secrets once all derived values are computed.

### Fix

Add `OPENSSL_cleanse()` calls for all twelve secret arrays in two locations:

| Location | Why  `OPENSSL_cleanse()` |
|---|---|
| `ossl_ssl_connection_free()` | Zero secrets before the struct is freed |
| `ossl_ssl_connection_reset()` | Zero secrets on `SSL_clear()` so pooled/reused connection objects do not retain prior session key material |

**Fields cleansed:** `early_secret`, `handshake_secret`, `master_secret`, `resumption_master_secret`, `client_finished_secret`, `server_finished_secret`, `server_finished_hash`, `handshake_traffic_hash`, `client_app_traffic_secret`, `server_app_traffic_secret`, `exporter_master_secret`, `early_exporter_master_secret`.

##### Checklist
- [ ] documentation is added or updated
- [ x] tests are added or updated
",2026-04-15T17:30:02Z,,requires_model_extension,Requires additional semantics beyond current setF/noCheck/message-field operations.,recognized_unfixed_or_open,github:openssl/openssl:pr:30850,pr,hold: cla required,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,incorrect_key_schedule,openssl/openssl,open,bug-inferred,cleanse tls 1.3 key schedule secrets,https://github.com/openssl/openssl/pull/30850
True,"<!--
Thank you for your pull request. Please review these requirements:

Contributors guide: https://github.com/openssl/openssl/blob/master/CONTRIBUTING.md

Include a clear description of the issue or feature above this comment if not already provided. This should briefly outline the issue or feature being addressed, along with any relevant implementation details. For performance improvements, include benchmark results as well.

Please always add meaningful commit messages.  Commit message titles (the first line of each commit message which should be separated by an empty line from the rest of the message) should be kept to 50-70 characters if possible.  Further details and Fixes #issue number annotations should be placed in the commit message body (i.e, after the empty line).

Pull requests and commits should be self-contained, allowing readers to understand what changed and why without needing to reference related issues or having prior knowledge. Individual commit messages should include all relevant details to ensure future contributors can easily follow the git history. Clearly explain what is changing and why, and feel free to include detailed (long) descriptions when beneficial to understanding.

If this fixes a GitHub issue, make sure to have a line saying 'Fixes #XXXX' (without quotes) in the commit message.
-->

- Reorder the client-side checks in final_key_share().
- Send missing_extension for a non-resumed TLS 1.3 ServerHello
  that omits key_share",2026-04-15T17:57:26Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:openssl/openssl:pr:30851,pr,approval: review pending waiting-for: contributor response,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-probable,github,wrong_error_handling,openssl/openssl,open,bug-inferred,Fix TLS 1.3 missing key_share alert,https://github.com/openssl/openssl/pull/30851
True,"Fixes #30867

Add a zero-copy accessor for raw ClientHello extension bytes, completing
the `get0_*` accessor family alongside `get0_random`, `get0_session_id`,
`get0_ciphers`, and `get0_compression_methods`.

`SSL_client_hello_get1_extensions_present()` only returns extensions
recognized by `ext_defs[]`, omitting GREASE values and types unknown to
the library. The documentation itself notes this limitation. Meanwhile,
`SSL_client_hello_get0_ciphers()` returns raw cipher bytes including
GREASE -- there is no equivalent for extensions.

The new function follows the identical pattern of `get0_ciphers()`:
return a pointer into the PACKET buffer and the byte count. The pointer
is valid for the duration of `client_hello_cb`, matching the lifetime
semantics of the other `get0_*` accessors.

Related: #18286, #27580.

Tests added to the existing `full_client_hello_callback` in
`test/sslapitest.c`, including length-only query, TLV parsing, and
cross-check against `SSL_client_hello_get0_ext()`.

##### Checklist
- [x] documentation is added or updated
- [x] tests are added or updated",2026-04-17T09:30:11Z,,expressible_setM_add_remove,Representable for modeled wire-message fields using setM/add/remove.,recognized_unfixed_or_open,github:openssl/openssl:pr:30882,pr,,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,[],RFC-probable,github,incorrect_field_construction,openssl/openssl,open,bug-inferred,Add SSL_client_hello_get0_extensions() raw accessor,https://github.com/openssl/openssl/pull/30882
True,"Reject empty TLS 1.3 HelloRetryRequest Cookie extensions.

RFC 8446 defines the TLS 1.3 Cookie extension data as a Cookie structure containing `opaque cookie<1..2^16-1>`, so a zero-length cookie vector is an out-of-range length and must be rejected with a fatal `decode_error`.

The client-side HRR cookie parser accepted an empty cookie because `PACKET_memdup()` succeeds for empty packets, leaving `tls13_cookie_len` set to 0. The client could then continue after the malformed HRR and fail later with a misleading record-layer error.

Add an explicit empty-cookie check in `tls_parse_stoc_cookie()` before storing the parsed cookie, matching the handling used by nearby TLS 1.3 extension parsers.

Also extend `70-test_tls13cookie.t` with a regression test that rewrites the HRR Cookie extension to an empty vector and verifies that the client rejects it with a fatal `decode_error`.

Fixes #30868

Testing:

`HARNESS_JOBS=1 make test TESTS=test_tls13cookie`",2026-04-18T02:41:00Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_pr_merge_unverified,github:openssl/openssl:pr:30892,pr,branch: master approval: ready to merge triaged: bug tests: present,OpenSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,wrong_state_transition,openssl/openssl,closed,direct-bug-label,Reject empty TLS 1.3 HRR cookie,https://github.com/openssl/openssl/pull/30892
